default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,Customer_ID
no,no,no,cellular,apr,fri,188,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,77453
no,yes,no,cellular,apr,fri,96,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,43833
no,no,no,cellular,apr,fri,149,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,92001
no,no,no,cellular,apr,fri,412,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,60920
unknown,no,no,cellular,apr,fri,145,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,38845
no,no,no,cellular,apr,fri,65,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,87447
no,unknown,unknown,cellular,apr,fri,182,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,53727
no,yes,no,cellular,apr,fri,114,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,32975
unknown,yes,no,cellular,apr,fri,194,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,15469
no,yes,no,cellular,apr,fri,188,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,40378
unknown,yes,yes,cellular,apr,fri,126,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,42821
no,no,no,cellular,apr,fri,93,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,67512
no,no,no,cellular,apr,fri,772,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,65351
no,no,no,cellular,apr,fri,69,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,60205
no,no,no,cellular,apr,fri,165,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,78663
no,yes,no,cellular,apr,fri,395,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,60633
no,no,no,cellular,apr,fri,345,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,68203
no,no,no,cellular,apr,fri,815,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,43641
no,no,yes,cellular,apr,fri,147,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,47772
no,yes,no,cellular,apr,fri,224,3,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no,30667
unknown,yes,no,cellular,apr,fri,150,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,98412
no,no,yes,cellular,apr,fri,74,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,94905
no,no,no,cellular,apr,fri,124,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,34484
no,yes,no,cellular,apr,fri,771,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,56529
no,yes,no,telephone,apr,fri,460,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,55848
no,no,no,cellular,apr,fri,300,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,46149
no,yes,no,cellular,apr,fri,17,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,60014
no,yes,no,cellular,apr,fri,254,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,69296
no,yes,no,cellular,apr,fri,239,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,12139
no,no,no,cellular,apr,fri,73,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,42689
no,no,no,cellular,apr,fri,473,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,60204
no,yes,no,cellular,apr,fri,139,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,47330
no,yes,no,cellular,apr,fri,128,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,84981
no,no,no,cellular,apr,fri,405,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,15324
no,no,no,cellular,apr,fri,52,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,89983
unknown,yes,no,cellular,apr,fri,153,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,88998
no,yes,no,cellular,apr,fri,370,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,77080
no,no,yes,cellular,apr,fri,642,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,57485
unknown,no,no,cellular,apr,fri,232,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,90366
no,yes,no,cellular,apr,fri,170,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,36731
no,yes,no,cellular,apr,fri,333,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,34479
no,yes,no,cellular,apr,fri,413,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,71897
no,no,yes,cellular,apr,fri,163,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,35653
unknown,no,no,telephone,apr,fri,599,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,32606
no,no,no,cellular,apr,fri,246,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,60122
unknown,no,no,cellular,apr,fri,322,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,89391
no,no,no,cellular,apr,fri,232,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,98390
no,no,no,cellular,apr,fri,95,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,50402
no,no,no,cellular,apr,fri,181,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,19657
no,yes,no,cellular,apr,fri,104,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,17372
no,yes,no,cellular,apr,fri,186,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,64906
no,no,no,cellular,apr,fri,115,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,96434
no,yes,no,cellular,apr,fri,598,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,39971
no,yes,no,cellular,apr,fri,323,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,60387
no,yes,no,cellular,apr,fri,273,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,21440
no,yes,no,cellular,apr,fri,160,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,36799
no,no,no,cellular,apr,fri,134,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,93163
unknown,no,no,cellular,apr,fri,203,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,96054
unknown,no,no,cellular,apr,fri,541,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,68763
unknown,no,yes,cellular,apr,fri,266,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,53446
no,no,no,cellular,apr,fri,378,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,99095
unknown,no,no,cellular,apr,fri,220,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,43184
no,no,no,cellular,apr,fri,606,2,1,1,success,-1.8,93.075,-47.1,1.405,5099.1,no,56021
no,no,no,cellular,apr,fri,105,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,40742
no,yes,no,cellular,apr,fri,378,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,79003
no,no,no,cellular,apr,fri,246,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,72449
no,yes,no,cellular,apr,fri,1130,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,54631
no,yes,no,cellular,apr,fri,156,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,87673
no,yes,no,cellular,apr,fri,949,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,86757
no,no,no,cellular,apr,fri,276,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,31185
unknown,unknown,unknown,cellular,apr,fri,2926,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,30720
no,unknown,unknown,cellular,apr,fri,88,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,53299
unknown,yes,no,cellular,apr,fri,155,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,74921
no,no,no,cellular,apr,fri,185,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,91964
no,no,no,cellular,apr,fri,278,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,95623
unknown,yes,no,cellular,apr,fri,273,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,36368
no,no,no,cellular,apr,fri,171,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,82171
no,no,no,cellular,apr,fri,166,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,48599
no,no,yes,cellular,apr,fri,1426,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,66652
no,yes,yes,cellular,apr,fri,795,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,72309
no,yes,yes,cellular,apr,fri,441,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,56966
no,yes,yes,cellular,apr,fri,398,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,44880
no,no,yes,cellular,apr,fri,340,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,24794
no,yes,no,cellular,apr,fri,308,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,18249
no,yes,no,cellular,apr,fri,218,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,84563
no,yes,no,cellular,apr,fri,647,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,11780
no,no,yes,cellular,apr,fri,57,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,62356
no,no,yes,cellular,apr,fri,170,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,96335
no,yes,no,cellular,apr,fri,666,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,38074
no,no,yes,cellular,apr,fri,244,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,94800
no,no,no,cellular,apr,fri,146,2,5,2,success,-1.8,93.075,-47.1,1.405,5099.1,no,93966
no,no,yes,telephone,apr,fri,318,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,11163
no,unknown,unknown,cellular,apr,fri,278,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,19979
no,no,no,cellular,apr,fri,426,5,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,52232
no,no,yes,cellular,apr,fri,229,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,53416
no,yes,no,cellular,apr,fri,74,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,57252
no,no,yes,cellular,apr,fri,1184,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,44624
unknown,yes,no,cellular,apr,fri,464,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,99205
no,yes,no,cellular,apr,fri,334,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,85804
unknown,no,yes,cellular,apr,fri,61,2,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no,47663
no,no,no,cellular,apr,fri,2053,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,29607
no,no,yes,cellular,apr,fri,69,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,86232
no,no,no,cellular,apr,fri,277,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,95800
no,yes,no,cellular,apr,fri,1064,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,50777
no,unknown,unknown,cellular,apr,fri,163,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,17123
no,yes,no,telephone,apr,fri,501,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,61850
no,yes,no,cellular,apr,fri,245,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,55052
no,yes,no,cellular,apr,fri,738,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,33697
unknown,yes,no,cellular,apr,fri,87,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,68618
unknown,no,no,cellular,apr,fri,335,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,93819
no,no,no,cellular,apr,fri,204,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,15602
no,yes,no,cellular,apr,fri,140,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,26473
unknown,yes,no,cellular,apr,fri,446,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,12300
no,yes,no,cellular,apr,fri,164,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,22947
no,yes,no,cellular,apr,fri,179,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,62376
no,no,no,cellular,apr,fri,151,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,86963
no,yes,yes,cellular,apr,fri,65,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,63128
no,no,no,cellular,apr,fri,174,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,33240
no,yes,no,cellular,apr,fri,489,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,57221
no,no,no,cellular,apr,fri,758,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,30411
no,no,no,cellular,apr,fri,469,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,45640
no,no,no,cellular,apr,fri,48,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,68933
no,no,no,cellular,apr,fri,368,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,79630
no,no,no,telephone,apr,fri,48,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,50293
no,no,no,cellular,apr,fri,54,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,89601
no,yes,no,cellular,apr,fri,342,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,88885
unknown,no,no,cellular,apr,fri,183,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,84482
no,yes,no,cellular,apr,fri,73,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,64153
unknown,no,no,cellular,apr,fri,315,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,90964
no,no,no,telephone,apr,fri,394,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,16962
no,yes,yes,cellular,apr,fri,636,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,67331
no,yes,no,cellular,apr,fri,14,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,87443
no,no,no,telephone,apr,fri,320,3,6,1,success,-1.8,93.075,-47.1,1.405,5099.1,yes,96245
no,yes,no,telephone,apr,fri,100,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,16708
no,yes,yes,cellular,apr,fri,238,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,96360
no,no,no,cellular,apr,fri,317,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,33190
no,yes,no,cellular,apr,fri,271,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,62995
no,yes,no,cellular,apr,fri,202,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,52178
no,yes,no,cellular,apr,fri,99,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,55390
unknown,yes,no,cellular,apr,fri,50,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,68713
no,yes,no,cellular,apr,fri,321,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,12134
no,yes,no,cellular,apr,fri,202,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,12151
no,no,yes,cellular,apr,fri,177,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,13771
no,no,no,cellular,apr,fri,211,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,17409
no,no,yes,cellular,apr,fri,108,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,69028
no,no,no,cellular,apr,fri,672,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,88238
unknown,yes,no,cellular,apr,fri,225,3,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no,32284
no,no,no,cellular,apr,fri,952,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,62158
no,no,no,cellular,apr,fri,119,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,34142
no,no,yes,cellular,apr,fri,131,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,53637
no,yes,no,cellular,apr,fri,171,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,33736
no,no,yes,cellular,apr,fri,239,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,22414
no,no,no,cellular,apr,fri,193,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,91088
no,no,no,cellular,apr,fri,544,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,11640
no,no,yes,cellular,apr,fri,2139,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,91809
unknown,yes,no,cellular,apr,fri,314,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,68528
unknown,yes,no,cellular,apr,fri,1038,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,11987
no,no,no,cellular,apr,fri,625,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,45119
no,yes,no,cellular,apr,fri,756,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,27751
no,no,no,cellular,apr,fri,191,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,75865
no,yes,no,cellular,apr,fri,1013,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,13013
no,no,no,telephone,apr,fri,392,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,22598
no,no,no,cellular,apr,fri,119,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,11260
no,no,no,cellular,apr,fri,324,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,96903
no,no,no,cellular,apr,fri,427,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,37513
no,yes,yes,cellular,apr,fri,180,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,69715
no,no,no,cellular,apr,fri,200,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,57367
no,yes,no,cellular,apr,fri,660,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,31008
no,no,no,telephone,apr,fri,541,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,29078
no,yes,yes,telephone,apr,fri,114,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,33333
no,no,no,cellular,apr,fri,291,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,40296
no,no,yes,cellular,apr,fri,72,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,98300
unknown,yes,no,cellular,apr,fri,184,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,53143
no,yes,no,cellular,apr,fri,479,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,82129
no,yes,no,cellular,apr,mon,114,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,39170
no,yes,no,cellular,apr,mon,196,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,42905
no,no,no,cellular,apr,mon,148,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,73033
no,yes,no,cellular,apr,mon,158,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,81498
no,yes,no,cellular,apr,mon,12,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,17285
no,yes,yes,cellular,apr,mon,345,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,28292
no,no,no,cellular,apr,mon,95,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,38818
no,no,no,cellular,apr,mon,9,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,15278
unknown,yes,no,cellular,apr,mon,483,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,42293
no,yes,yes,cellular,apr,mon,152,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,82929
unknown,yes,no,cellular,apr,mon,415,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,94594
no,yes,yes,cellular,apr,mon,206,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,89767
unknown,yes,no,cellular,apr,mon,630,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,46437
no,yes,yes,telephone,apr,mon,384,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,96702
no,no,no,cellular,apr,mon,322,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,19419
no,no,yes,cellular,apr,mon,287,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,99230
unknown,yes,no,cellular,apr,mon,184,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,12111
no,yes,no,cellular,apr,mon,438,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,14607
no,no,no,cellular,apr,mon,1332,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,98899
unknown,no,no,cellular,apr,mon,397,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,73290
unknown,no,no,cellular,apr,mon,774,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,19563
no,no,no,cellular,apr,mon,390,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,87644
no,yes,no,telephone,apr,mon,173,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,65862
no,yes,no,cellular,apr,mon,430,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,78854
unknown,no,no,cellular,apr,mon,12,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,37950
no,no,yes,cellular,apr,mon,263,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,25406
no,no,no,cellular,apr,mon,383,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,58639
no,yes,no,cellular,apr,mon,360,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,64907
no,yes,no,cellular,apr,mon,311,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,18668
unknown,yes,no,cellular,apr,mon,88,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,30789
no,no,no,cellular,apr,mon,124,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,53339
no,yes,no,cellular,apr,mon,1202,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,30045
no,yes,yes,cellular,apr,mon,390,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,19655
no,no,no,cellular,apr,mon,105,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,57936
no,yes,yes,telephone,apr,mon,37,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,19221
unknown,yes,no,cellular,apr,mon,79,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,16656
no,yes,no,cellular,apr,mon,14,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,81486
no,yes,no,cellular,apr,mon,506,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,63113
no,no,no,cellular,apr,mon,257,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,79083
no,no,no,cellular,apr,mon,150,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,16681
no,yes,yes,cellular,apr,mon,156,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,56433
no,yes,yes,cellular,apr,mon,142,12,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,10730
no,no,no,cellular,apr,mon,1112,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,68557
no,yes,no,telephone,apr,mon,169,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,85500
no,yes,no,cellular,apr,mon,339,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,80173
no,no,no,cellular,apr,mon,220,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,61533
no,yes,no,cellular,apr,mon,525,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,22384
no,yes,no,cellular,apr,mon,374,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,84807
no,no,no,cellular,apr,mon,210,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,97241
unknown,yes,no,cellular,apr,mon,533,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,39618
no,yes,no,cellular,apr,mon,390,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,54931
no,yes,no,cellular,apr,mon,122,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,54437
unknown,yes,yes,telephone,apr,mon,73,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,28611
no,yes,no,cellular,apr,mon,249,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,58102
no,yes,no,cellular,apr,mon,136,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,98194
no,yes,no,cellular,apr,mon,186,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,30774
no,no,no,telephone,apr,mon,406,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,55747
no,no,no,cellular,apr,mon,566,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,78222
no,yes,yes,cellular,apr,mon,223,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,11494
no,yes,no,cellular,apr,mon,421,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,20656
no,no,no,cellular,apr,mon,83,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,70887
no,yes,no,cellular,apr,mon,227,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,64713
no,yes,no,cellular,apr,mon,860,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,15077
no,no,no,cellular,apr,mon,354,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,91585
